1.25	0.85	0.1275
1.3	0.85	0.1275
1.35	0.85	0.1275
1.4	0.85	0.1275
1.45	0.85	0.1275
1.5	0.85	0.1275
1.55	0.85	0.1275
1.6	0.85	0.1275
1.65	0.85	0.1275
1.7	0.85	0.1275
1.75	0.85	0.1275
1.8	0.85	0.1275
1.85	0.85	0.1275
1.9	0.85	0.1275
1.95	0.85	0.1275
2	0.85	0.1275
0	0.8	0.16
0.05	0.8	0.16
0.1	0.8	0.16
0.15	0.8	0.16
0.2	0.8	0.16
0.25	0.8	0.16
0.3	0.8	0.16
0.35	0.8	0.16
0.4	0.8	0.16
0.45	0.8	0.16
0.5	0.8	0.16
0.55	0.8	0.16
0.6	0.8	0.16
0.65	0.8	0.16
0.7	0.8	0.16
0.75	0.8	0.16
0.8	0.8	0.16
0.85	0.8	0.16
0.9	0.8	0.16
0.95	0.8	0.16
1	0.8	0.16
1.05	0.8	0.16
1.1	0.8	0.16
1.15	0.8	0.16
1.2	0.8	0.16
1.25	0.8	0.16
1.3	0.8	0.16
1.35	0.8	0.16
1.4	0.8	0.16
1.45	0.8	0.16
1.5	0.8	0.16
1.55	0.8	0.16
1.6	0.8	0.16
1.65	0.8	0.16
1.7	0.8	0.16
1.75	0.8	0.16
1.8	0.8	0.16
1.85	0.8	0.16
1.9	0.8	0.16
1.95	0.8	0.16
2	0.8	0.16
0	0.75	0.1875
0.05	0.75	0.1875
0.1	0.75	0.1875
0.15	0.75	0.1875
0.2	0.75	0.1875
0.25	0.75	0.1875
0.3	0.75	0.1875
0.35	0.75	0.1875
0.4	0.75	0.1875
0.45	0.75	0.1875
0.5	0.75	0.1875
0.55	0.75	0.1875
0.6	0.75	0.1875
0.65	0.75	0.1875
0.7	0.75	0.1875
0.75	0.75	0.1875
0.8	0.75	0.1875
0.85	0.75	0.1875
0.9	0.75	0.1875
0.95	0.75	0.1875
1	0.75	0.1875
1.05	0.75	0.1875
1.1	0.75	0.1875
1.15	0.75	0.1875
1.2	0.75	0.1875
1.25	0.75	0.1875
1.3	0.75	0.1875
1.35	0.75	0.1875
1.4	0.75	0.1875
1.45	0.75	0.1875
1.5	0.75	0.1875
1.55	0.75	0.1875
1.6	0.75	0.1875
1.65	0.75	0.1875
1.7	0.75	0.1875
1.75	0.75	0.1875
1.8	0.75	0.1875
1.85	0.75	0.1875
1.9	0.75	0.1875
1.95	0.75	0.1875
2	0.75	0.1875
0	0.7	0.21
0.05	0.7	0.21
0.1	0.7	0.21
0.15	0.7	0.21
0.2	0.7	0.21
0.25	0.7	0.21
0.3	0.7	0.21
0.35	0.7	0.21
0.4	0.7	0.21
0.45	0.7	0.21
0.5	0.7	0.21
0.55	0.7	0.21
0.6	0.7	0.21
0.65	0.7	0.21
0.7	0.7	0.21
0.75	0.7	0.21
0.8	0.7	0.21
0.85	0.7	0.21
0.9	0.7	0.21
0.95	0.7	0.21
1	0.7	0.21
1.05	0.7	0.21
1.1	0.7	0.21
1.15	0.7	0.21
1.2	0.7	0.21
1.25	0.7	0.21
1.3	0.7	0.21
1.35	0.7	0.21
1.4	0.7	0.21
1.45	0.7	0.21
1.5	0.7	0.21
1.55	0.7	0.21
1.6	0.7	0.21
1.65	0.7	0.21
1.7	0.7	0.21
1.75	0.7	0.21
1.8	0.7	0.21
1.85	0.7	0.21
1.9	0.7	0.21
1.95	0.7	0.21
2	0.7	0.21
0	0.65	0.2275
0.05	0.65	0.2275
0.1	0.65	0.2275
0.15	0.65	0.2275
0.2	0.65	0.2275
0.25	0.65	0.2275
0.3	0.65	0.2275
0.35	0.65	0.2275
0.4	0.65	0.2275
0.45	0.65	0.2275
0.5	0.65	0.2275
0.55	0.65	0.2275
0.6	0.65	0.2275
0.65	0.65	0.2275
0.7	0.65	0.2275
0.75	0.65	0.2275
0.8	0.65	0.2275
0.85	0.65	0.2275
0.9	0.65	0.2275
0.95	0.65	0.2275
1	0.65	0.2275
1.05	0.65	0.2275
1.1	0.65	0.2275
1.15	0.65	0.2275
1.2	0.65	0.2275
1.25	0.65	0.2275
1.3	0.65	0.2275
1.35	0.65	0.2275
1.4	0.65	0.2275
1.45	0.65	0.2275
1.5	0.65	0.2275
1.55	0.65	0.2275
1.6	0.65	0.2275
1.65	0.65	0.2275
1.7	0.65	0.2275
1.75	0.65	0.2275
1.8	0.65	0.2275
1.85	0.65	0.2275
1.9	0.65	0.2275
1.95	0.65	0.2275
2	0.65	0.2275
0	0.6	0.24
0.05	0.6	0.24
0.1	0.6	0.24
0.15	0.6	0.24
0.2	0.6	0.24
0.25	0.6	0.24
0.3	0.6	0.24
0.35	0.6	0.24
0.4	0.6	0.24
0.45	0.6	0.24
0.5	0.6	0.24
0.55	0.6	0.24
0.6	0.6	0.24
0.65	0.6	0.24
0.7	0.6	0.24
0.75	0.6	0.24
0.8	0.6	0.24
0.85	0.6	0.24
0.9	0.6	0.24
0.95	0.6	0.24
1	0.6	0.24
1.05	0.6	0.24
1.1	0.6	0.24
1.15	0.6	0.24
1.2	0.6	0.24
1.25	0.6	0.24
1.3	0.6	0.24
1.35	0.6	0.24
1.4	0.6	0.24
1.45	0.6	0.24
1.5	0.6	0.24
1.55	0.6	0.24
1.6	0.6	0.24
1.65	0.6	0.24
1.7	0.6	0.24
1.75	0.6	0.24
1.8	0.6	0.24
1.85	0.6	0.24
1.9	0.6	0.24
1.95	0.6	0.24
2	0.6	0.24
0	0.55	0.2475
0.05	0.55	0.2475
0.1	0.55	0.2475
0.15	0.55	0.2475
0.2	0.55	0.2475
0.25	0.55	0.2475
0.3	0.55	0.2475
0.35	0.55	0.2475
0.4	0.55	0.2475
0.45	0.55	0.2475
0.5	0.55	0.2475
0.55	0.55	0.2475
0.6	0.55	0.2475
0.65	0.55	0.2475
0.7	0.55	0.2475
0.75	0.55	0.2475
0.8	0.55	0.2475
0.85	0.55	0.2475
0.9	0.55	0.2475
0.95	0.55	0.2475
1	0.55	0.2475
1.05	0.55	0.2475
1.1	0.55	0.2475
1.15	0.55	0.2475
1.2	0.55	0.2475
1.25	0.55	0.2475
1.3	0.55	0.2475
1.35	0.55	0.2475
1.4	0.55	0.2475
1.45	0.55	0.2475
1.5	0.55	0.2475
1.55	0.55	0.2475
1.6	0.55	0.2475
1.65	0.55	0.2475
1.7	0.55	0.2475
1.75	0.55	0.2475
1.8	0.55	0.2475
1.85	0.55	0.2475
1.9	0.55	0.2475
1.95	0.55	0.2475
2	0.55	0.2475
0	0.5	0.25
0.05	0.5	0.25
0.1	0.5	0.25
0.15	0.5	0.25
0.2	0.5	0.25
0.25	0.5	0.25
0.3	0.5	0.25
0.35	0.5	0.25
0.4	0.5	0.25
0.45	0.5	0.25
0.5	0.5	0.25
0.55	0.5	0.25
0.6	0.5	0.25
0.65	0.5	0.25
0.7	0.5	0.25
0.75	0.5	0.25
0.8	0.5	0.25
0.85	0.5	0.25
0.9	0.5	0.25
0.95	0.5	0.25
1	0.5	0.25
1.05	0.5	0.25
1.1	0.5	0.25
1.15	0.5	0.25
1.2	0.5	0.25
1.25	0.5	0.25
1.3	0.5	0.25
1.35	0.5	0.25
1.4	0.5	0.25
1.45	0.5	0.25
1.5	0.5	0.25
1.55	0.5	0.25
1.6	0.5	0.25
1.65	0.5	0.25
1.7	0.5	0.25
1.75	0.5	0.25
1.8	0.5	0.25
1.85	0.5	0.25
1.9	0.5	0.25
1.95	0.5	0.25
2	0.5	0.25
0	0.45	0.2475
0.05	0.45	0.2475
0.1	0.45	0.2475
0.15	0.45	0.2475
0.2	0.45	0.2475
0.25	0.45	0.2475
0.3	0.45	0.2475
0.35	0.45	0.2475
0.4	0.45	0.2475
0.45	0.45	0.2475
0.5	0.45	0.2475
0.55	0.45	0.2475
0.6	0.45	0.2475
0.65	0.45	0.2475
0.7	0.45	0.2475
0.75	0.45	0.2475
0.8	0.45	0.2475
0.85	0.45	0.2475
0.9	0.45	0.2475
0.95	0.45	0.2475
1	0.45	0.2475
1.05	0.45	0.2475
1.1	0.45	0.2475
1.15	0.45	0.2475
1.2	0.45	0.2475
1.25	0.45	0.2475
1.3	0.45	0.2475
1.35	0.45	0.2475
1.4	0.45	0.2475
1.45	0.45	0.2475
1.5	0.45	0.2475
1.55	0.45	0.2475
1.6	0.45	0.2475
1.65	0.45	0.2475
1.7	0.45	0.2475
1.75	0.45	0.2475
1.8	0.45	0.2475
1.85	0.45	0.2475
1.9	0.45	0.2475
1.95	0.45	0.2475
2	0.45	0.2475
0	0.4	0.24
0.05	0.4	0.24
0.1	0.4	0.24
0.15	0.4	0.24
0.2	0.4	0.24
0.25	0.4	0.24
0.3	0.4	0.24
0.35	0.4	0.24
0.4	0.4	0.24
0.45	0.4	0.24
0.5	0.4	0.24
0.55	0.4	0.24
0.6	0.4	0.24
0.65	0.4	0.24
0.7	0.4	0.24
0.75	0.4	0.24
0.8	0.4	0.24
0.85	0.4	0.24
0.9	0.4	0.24
0.95	0.4	0.24
1	0.4	0.24
1.05	0.4	0.24
1.1	0.4	0.24
1.15	0.4	0.24
1.2	0.4	0.24
1.25	0.4	0.24
1.3	0.4	0.24
1.35	0.4	0.24
1.4	0.4	0.24
1.45	0.4	0.24
1.5	0.4	0.24
1.55	0.4	0.24
1.6	0.4	0.24
1.65	0.4	0.24
1.7	0.4	0.24
1.75	0.4	0.24
1.8	0.4	0.24
1.85	0.4	0.24
1.9	0.4	0.24
1.95	0.4	0.24
2	0.4	0.24
0	0.35	0.2275
0.05	0.35	0.2275
0.1	0.35	0.2275
0.15	0.35	0.2275
0.2	0.35	0.2275
0.25	0.35	0.2275
0.3	0.35	0.2275
0.35	0.35	0.2275
0.4	0.35	0.2275
0.45	0.35	0.2275
0.5	0.35	0.2275
0.55	0.35	0.2275
0.6	0.35	0.2275
0.65	0.35	0.2275
0.7	0.35	0.2275
0.75	0.35	0.2275
0.8	0.35	0.2275
0.85	0.35	0.2275
0.9	0.35	0.2275
0.95	0.35	0.2275
1	0.35	0.2275
1.05	0.35	0.2275
1.1	0.35	0.2275
1.15	0.35	0.2275
1.2	0.35	0.2275
1.25	0.35	0.2275
1.3	0.35	0.2275
1.35	0.35	0.2275
1.4	0.35	0.2275
1.45	0.35	0.2275
1.5	0.35	0.2275
1.55	0.35	0.2275
1.6	0.35	0.2275
1.65	0.35	0.2275
1.7	0.35	0.2275
1.75	0.35	0.2275
1.8	0.35	0.2275
1.85	0.35	0.2275
1.9	0.35	0.2275
1.95	0.35	0.2275
2	0.35	0.2275
0	0.3	0.21
0.05	0.3	0.21
0.1	0.3	0.21
0.15	0.3	0.21
0.2	0.3	0.21
0.25	0.3	0.21
0.3	0.3	0.21
0.35	0.3	0.21
0.4	0.3	0.21
0.45	0.3	0.21
0.5	0.3	0.21
0.55	0.3	0.21
0.6	0.3	0.21
0.65	0.3	0.21
0.7	0.3	0.21
0.75	0.3	0.21
0.8	0.3	0.21
0.85	0.3	0.21
0.9	0.3	0.21
0.95	0.3	0.21
1	0.3	0.21
1.05	0.3	0.21
1.1	0.3	0.21
1.15	0.3	0.21
1.2	0.3	0.21
1.25	0.3	0.21
1.3	0.3	0.21
1.35	0.3	0.21
1.4	0.3	0.21
1.45	0.3	0.21
1.5	0.3	0.21
1.55	0.3	0.21
1.6	0.3	0.21
1.65	0.3	0.21
1.7	0.3	0.21
1.75	0.3	0.21
1.8	0.3	0.21
1.85	0.3	0.21
1.9	0.3	0.21
1.95	0.3	0.21
2	0.3	0.21
0	0.25	0.1875
0.05	0.25	0.1875
0.1	0.25	0.1875
0.15	0.25	0.1875
0.2	0.25	0.1875
0.25	0.25	0.1875
0.3	0.25	0.1875
0.35	0.25	0.1875
0.4	0.25	0.1875
0.45	0.25	0.1875
0.5	0.25	0.1875
0.55	0.25	0.1875
0.6	0.25	0.1875
0.65	0.25	0.1875
0.7	0.25	0.1875
0.75	0.25	0.1875
0.8	0.25	0.1875
0.85	0.25	0.1875
0.9	0.25	0.1875
0.95	0.25	0.1875
1	0.25	0.1875
1.05	0.25	0.1875
1.1	0.25	0.1875
1.15	0.25	0.1875
1.2	0.25	0.1875
1.25	0.25	0.1875
1.3	0.25	0.1875
1.35	0.25	0.1875
1.4	0.25	0.1875
1.45	0.25	0.1875
1.5	0.25	0.1875
1.55	0.25	0.1875
1.6	0.25	0.1875
1.65	0.25	0.1875
1.7	0.25	0.1875
1.75	0.25	0.1875
1.8	0.25	0.1875
1.85	0.25	0.1875
1.9	0.25	0.1875
1.95	0.25	0.1875
2	0.25	0.1875
0	0.2	0.16
0.05	0.2	0.16
0.1	0.2	0.16
0.15	0.2	0.16
0.2	0.2	0.16
0.25	0.2	0.16
0.3	0.2	0.16
0.35	0.2	0.16
0.4	0.2	0.16
0.45	0.2	0.16
0.5	0.2	0.16
0.55	0.2	0.16
0.6	0.2	0.16
0.65	0.2	0.16
0.7	0.2	0.16
0.75	0.2	0.16
0.8	0.2	0.16
0.85	0.2	0.16
0.9	0.2	0.16
0.95	0.2	0.16
1	0.2	0.16
1.05	0.2	0.16
1.1	0.2	0.16
1.15	0.2	0.16
1.2	0.2	0.16
1.25	0.2	0.16
1.3	0.2	0.16
1.35	0.2	0.16
1.4	0.2	0.16
1.45	0.2	0.16
1.5	0.2	0.16
1.55	0.2	0.16
1.6	0.2	0.16
1.65	0.2	0.16
1.7	0.2	0.16
1.75	0.2	0.16
1.8	0.2	0.16
1.85	0.2	0.16
1.9	0.2	0.16
1.95	0.2	0.16
2	0.2	0.16
0	0.15	0.1275
0.05	0.15	0.1275
0.1	0.15	0.1275
0.15	0.15	0.1275
0.2	0.15	0.1275
0.25	0.15	0.1275
0.3	0.15	0.1275
0.35	0.15	0.1275
0.4	0.15	0.1275
0.45	0.15	0.1275
0.5	0.15	0.1275
0.55	0.15	0.1275
0.6	0.15	0.1275
0.65	0.15	0.1275
0.7	0.15	0.1275
0.75	0.15	0.1275
0.8	0.15	0.1275
0.85	0.15	0.1275
0.9	0.15	0.1275
0.95	0.15	0.1275
1	0.15	0.1275
1.05	0.15	0.1275
1.1	0.15	0.1275
1.15	0.15	0.1275
1.2	0.15	0.1275
1.25	0.15	0.1275
1.3	0.15	0.1275
1.35	0.15	0.1275
1.4	0.15	0.1275
1.45	0.15	0.1275
1.5	0.15	0.1275
1.55	0.15	0.1275
1.6	0.15	0.1275
1.65	0.15	0.1275
1.7	0.15	0.1275
1.75	0.15	0.1275
1.8	0.15	0.1275
1.85	0.15	0.1275
1.9	0.15	0.1275
1.95	0.15	0.1275
2	0.15	0.1275
0	0.1	0.09
0.05	0.1	0.09
0.1	0.1	0.09
0.15	0.1	0.09
0.2	0.1	0.09
0.25	0.1	0.09
0.3	0.1	0.09
0.35	0.1	0.09
0.4	0.1	0.09
0.45	0.1	0.09
0.5	0.1	0.09
0.55	0.1	0.09
0.6	0.1	0.09
0.65	0.1	0.09
0.7	0.1	0.09
0.75	0.1	0.09
0.8	0.1	0.09
0.85	0.1	0.09
0.9	0.1	0.09
0.95	0.1	0.09
1	0.1	0.09
1.05	0.1	0.09
1.1	0.1	0.09
1.15	0.1	0.09
1.2	0.1	0.09
1.25	0.1	0.09
1.3	0.1	0.09
1.35	0.1	0.09
1.4	0.1	0.09
1.45	0.1	0.09
1.5	0.1	0.09
1.55	0.1	0.09
1.6	0.1	0.09
1.65	0.1	0.09
1.7	0.1	0.09
1.75	0.1	0.09
1.8	0.1	0.09
1.85	0.1	0.09
1.9	0.1	0.09
1.95	0.1	0.09
2	0.1	0.09
0	0.05	0.0475
0.05	0.05	0.0475
0.1	0.05	0.0475
0.15	0.05	0.0475
0.2	0.05	0.0475
0.25	0.05	0.0475
0.3	0.05	0.0475
0.35	0.05	0.0475
0.4	0.05	0.0475
0.45	0.05	0.0475
0.5	0.05	0.0475
0.55	0.05	0.0475
0.6	0.05	0.0475
0.65	0.05	0.0475
0.7	0.05	0.0475
0.75	0.05	0.0475
0.8	0.05	0.0475
0.85	0.05	0.0475
0.9	0.05	0.0475
0.95	0.05	0.0475
1	0.05	0.0475
1.05	0.05	0.0475
1.1	0.05	0.0475
1.15	0.05	0.0475
1.2	0.05	0.0475
1.25	0.05	0.0475
1.3	0.05	0.0475
1.35	0.05	0.0475
1.4	0.05	0.0475
1.45	0.05	0.0475
1.5	0.05	0.0475
1.55	0.05	0.0475
1.6	0.05	0.0475
1.65	0.05	0.0475
1.7	0.05	0.0475
1.75	0.05	0.0475
1.8	0.05	0.0475
1.85	0.05	0.0475
1.9	0.05	0.0475
1.95	0.05	0.0475
2	0.05	0.0475
0	0	0
0.05	0	0
0.1	0	0
0.15	0	0
0.2	0	0
0.25	0	0
0.3	0	0
0.35	0	0
0.4	0	0
0.45	0	0
0.5	0	0
0.55	0	0
0.6	0	0
0.65	0	0
0.7	0	0
0.75	0	0
0.8	0	0
0.85	0	0
0.9	0	0
0.95	0	0
1	0	0
1.05	0	0
1.1	0	0
1.15	0	0
1.2	0	0
1.25	0	0
1.3	0	0
1.35	0	0
1.4	0	0
1.45	0	0
1.5	0	0
1.55	0	0
1.6	0	0
1.65	0	0
1.7	0	0
1.75	0	0
1.8	0	0
1.85	0	0
1.9	0	0
1.95	0	0
2	0	0
