 Tempo totale (Ma):   0.000000
  Elemento    Coordinata X    Coordinata Y         Hr       Cond.   Densità         Cp           alpha       Pressione  Pressione lito  Temperatura      Divergenza   Shear Heating     Ad. Heating
       552          1.5750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.61847E-15     0.61250E-01      0.0000    
       553          1.6250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.86491E-15     0.61250E-01      0.0000    
       554          1.6750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.10846E-14     0.61250E-01      0.0000    
       555          1.7250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.55122E-15     0.61250E-01      0.0000    
       556          1.7750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.90356E-15     0.61250E-01      0.0000    
       557          1.8250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.91950E-15     0.61250E-01      0.0000    
       558          1.8750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.70359E-15     0.61250E-01      0.0000    
       559          1.9250          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.16101E-14     0.61250E-01      0.0000    
       560          1.9750          0.6750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.43803E-15     0.61250E-01      0.0000    
       561          0.0250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.21208E-14     0.10125         -0.0000    
       562          0.0750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.13561E-15     0.10125         -0.0000    
       563          0.1250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.97998E-15     0.10125         -0.0000    
       564          0.1750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.57969E-15     0.10125          0.0000    
       565          0.2250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.45692E-15     0.10125          0.0000    
       566          0.2750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.85225E-15     0.10125          0.0000    
       567          0.3250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.84314E-15     0.10125          0.0000    
       568          0.3750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12884E-14     0.10125         -0.0000    
       569          0.4250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.60892E-15     0.10125         -0.0000    
       570          0.4750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.17618E-14     0.10125         -0.0000    
       571          0.5250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000     0.35195E-15     0.10125         -0.0000    
       572          0.5750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.57573E-15     0.10125         -0.0000    
       573          0.6250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.74344E-15     0.10125         -0.0000    
       574          0.6750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.70342E-16     0.10125         -0.0000    
       575          0.7250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.91480E-16     0.10125         -0.0000    
       576          0.7750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.55381E-15     0.10125         -0.0000    
       577          0.8250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000     0.20417E-15     0.10125         -0.0000    
       578          0.8750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.96986E-16     0.10125         -0.0000    
       579          0.9250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.18051E-15     0.10125         -0.0000    
       580          0.9750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.24264E-16     0.10125          0.0000    
       581          1.0250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.66342E-16     0.10125          0.0000    
       582          1.0750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.60728E-15     0.10125         -0.0000    
       583          1.1250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000    -0.34217E-16     0.10125          0.0000    
       584          1.1750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.38286E-15     0.10125         -0.0000    
       585          1.2250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.27544E-15     0.10125         -0.0000    
       586          1.2750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.49445E-15     0.10125         -0.0000    
       587          1.3250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.92860E-15     0.10125          0.0000    
       588          1.3750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.34983E-16     0.10125          0.0000    
       589          1.4250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.21035E-14     0.10125         -0.0000    
       590          1.4750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.27433E-15     0.10125          0.0000    
       591          1.5250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000    -0.43962E-16     0.10125          0.0000    
       592          1.5750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.73386E-15     0.10125          0.0000    
       593          1.6250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.11002E-14     0.10125          0.0000    
       594          1.6750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.85132E-15     0.10125          0.0000    
       595          1.7250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.10834E-14     0.10125          0.0000    
       596          1.7750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.18285E-15     0.10125          0.0000    
       597          1.8250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.12396E-14     0.10125          0.0000    
       598          1.8750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.83805E-15     0.10125          0.0000    
       599          1.9250          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.64578E-15     0.10125          0.0000    
       600          1.9750          0.7250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.32586E-15     0.10125          0.0000    
       601          0.0250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.86583E-15     0.15125          0.0000    
       602          0.0750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.12398E-14     0.15125         -0.0000    
       603          0.1250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.10333E-14     0.15125         -0.0000    
       604          0.1750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.31270E-15     0.15125         -0.0000    
       605          0.2250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.13627E-14     0.15125          0.0000    
       606          0.2750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000     0.64511E-16     0.15125          0.0000    
       607          0.3250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.22004E-14     0.15125          0.0000    
       608          0.3750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.14987E-14     0.15125         -0.0000    
       609          0.4250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.88624E-15     0.15125         -0.0000    
       610          0.4750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.16097E-14     0.15125         -0.0000    
       611          0.5250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000     0.16878E-15     0.15125         -0.0000    
       612          0.5750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.31914E-15     0.15125         -0.0000    
       613          0.6250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.99882E-15     0.15125         -0.0000    
       614          0.6750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000     0.13748E-15     0.15125         -0.0000    
       615          0.7250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.79169E-15     0.15125         -0.0000    
       616          0.7750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.24672E-15     0.15125          0.0000    
       617          0.8250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.75560E-15     0.15125          0.0000    
       618          0.8750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.16333E-15     0.15125         -0.0000    
       619          0.9250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.14416E-15     0.15125         -0.0000    
       620          0.9750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000     0.14682E-15     0.15125         -0.0000    
       621          1.0250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.30553E-16     0.15125          0.0000    
       622          1.0750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.73503E-15     0.15125          0.0000    
       623          1.1250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.17311E-15     0.15125          0.0000    
       624          1.1750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.55002E-15     0.15125         -0.0000    
       625          1.2250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.90069E-15     0.15125         -0.0000    
       626          1.2750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.27801E-15     0.15125         -0.0000    
       627          1.3250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.23206E-15     0.15125         -0.0000    
       628          1.3750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.54350E-15     0.15125         -0.0000    
       629          1.4250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.16471E-14     0.15125         -0.0000    
       630          1.4750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.32950E-15     0.15125          0.0000    
       631          1.5250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.47732E-15     0.15125          0.0000    
       632          1.5750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.13298E-14     0.15125          0.0000    
       633          1.6250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.61938E-15     0.15125          0.0000    
       634          1.6750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.81188E-15     0.15125          0.0000    
       635          1.7250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.15684E-14     0.15125          0.0000    
       636          1.7750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.13769E-14     0.15125          0.0000    
       637          1.8250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.87612E-15     0.15125          0.0000    
       638          1.8750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.10144E-14     0.15125          0.0000    
       639          1.9250          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.20923E-14     0.15125          0.0000    
       640          1.9750          0.7750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.25150E-15     0.15125          0.0000    
       641          0.0250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.14954E-14     0.21125          0.0000    
       642          0.0750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.15384E-14     0.21125          0.0000    
       643          0.1250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.14731E-14     0.21125         -0.0000    
       644          0.1750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.14020E-14     0.21125         -0.0000    
       645          0.2250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.99643E-15     0.21125         -0.0000    
       646          0.2750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.11319E-14     0.21125          0.0000    
       647          0.3250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.18202E-14     0.21125          0.0000    
       648          0.3750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.12048E-14     0.21125          0.0000    
       649          0.4250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.64219E-15     0.21125         -0.0000    
       650          0.4750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.44830E-15     0.21125         -0.0000    
       651          0.5250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.47998E-15     0.21125         -0.0000    
       652          0.5750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.17252E-15     0.21125          0.0000    
       653          0.6250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.55790E-15     0.21125         -0.0000    
       654          0.6750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000     0.72025E-16     0.21125         -0.0000    
       655          0.7250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.84680E-15     0.21125         -0.0000    
       656          0.7750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.29642E-15     0.21125          0.0000    
       657          0.8250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000    -0.88315E-15     0.21125          0.0000    
       658          0.8750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000     0.10650E-15     0.21125         -0.0000    
       659          0.9250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000     0.25657E-15     0.21125         -0.0000    
       660          0.9750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.29549E-15     0.21125         -0.0000    
       661          1.0250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.25672E-15     0.21125          0.0000    
       662          1.0750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000    -0.17879E-15     0.21125          0.0000    
       663          1.1250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.81493E-15     0.21125          0.0000    
       664          1.1750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000    -0.39589E-15     0.21125         -0.0000    
       665          1.2250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.65865E-15     0.21125         -0.0000    
       666          1.2750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.24461E-15     0.21125         -0.0000    
       667          1.3250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.30334E-15     0.21125         -0.0000    
       668          1.3750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.13021E-14     0.21125          0.0000    
       669          1.4250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.79360E-15     0.21125          0.0000    
       670          1.4750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000    -0.19976E-15     0.21125          0.0000    
       671          1.5250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.13852E-14     0.21125          0.0000    
       672          1.5750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.76560E-15     0.21125         -0.0000    
       673          1.6250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.85816E-15     0.21125         -0.0000    
       674          1.6750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.51040E-15     0.21125          0.0000    
       675          1.7250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.23103E-14     0.21125          0.0000    
       676          1.7750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.14970E-14     0.21125          0.0000    
       677          1.8250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.99439E-15     0.21125          0.0000    
       678          1.8750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.10003E-14     0.21125          0.0000    
       679          1.9250          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.21207E-14     0.21125          0.0000    
       680          1.9750          0.8250     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.88061E-15     0.21125          0.0000    
       681          0.0250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.17162E-14     0.28125          0.0000    
       682          0.0750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.11945E-14     0.28125          0.0000    
       683          0.1250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.15315E-14     0.28125         -0.0000    
       684          0.1750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.11614E-14     0.28125         -0.0000    
       685          0.2250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.64196E-15     0.28125         -0.0000    
       686          0.2750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.98678E-15     0.28125          0.0000    
       687          0.3250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.58031E-15     0.28125          0.0000    
       688          0.3750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.28384E-15     0.28125         -0.0000    
       689          0.4250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.61271E-15     0.28125         -0.0000    
       690          0.4750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.66095E-15     0.28125          0.0000    
       691          0.5250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.48679E-15     0.28125          0.0000    
       692          0.5750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.27014E-15     0.28125          0.0000    
       693          0.6250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.28598E-15     0.28125         -0.0000    
       694          0.6750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.69402E-15     0.28125         -0.0000    
       695          0.7250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.67728E-15     0.28125         -0.0000    
       696          0.7750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000    -0.44852E-16     0.28125          0.0000    
       697          0.8250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000     0.65220E-16     0.28125          0.0000    
       698          0.8750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.71937E-15     0.28125         -0.0000    
       699          0.9250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.39751E-15     0.28125         -0.0000    
       700          0.9750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         0.50000E-01     0.50000E-01       0.0000    -0.99859E-16     0.28125         -0.0000    
       701          1.0250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.50000E-01      0.0000           0.0000     0.15993E-15     0.28125          0.0000    
       702          1.0750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.15000          0.0000           0.0000     0.39774E-15     0.28125          0.0000    
       703          1.1250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.25000          0.0000           0.0000     0.38999E-15     0.28125         -0.0000    
       704          1.1750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.35000          0.0000           0.0000     0.35013E-15     0.28125         -0.0000    
       705          1.2250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.45000          0.0000           0.0000     0.25731E-15     0.28125         -0.0000    
       706          1.2750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.55000          0.0000           0.0000     0.97937E-15     0.28125         -0.0000    
       707          1.3250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.65000          0.0000           0.0000     0.81598E-15     0.28125          0.0000    
       708          1.3750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.75000          0.0000           0.0000     0.83065E-15     0.28125          0.0000    
       709          1.4250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.85000          0.0000           0.0000     0.47606E-15     0.28125          0.0000    
       710          1.4750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000        -0.95000          0.0000           0.0000     0.70034E-15     0.28125          0.0000    
       711          1.5250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.0500          0.0000           0.0000     0.79118E-15     0.28125          0.0000    
       712          1.5750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.1500          0.0000           0.0000     0.51467E-15     0.28125         -0.0000    
       713          1.6250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.2500          0.0000           0.0000     0.50376E-15     0.28125         -0.0000    
       714          1.6750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.3500          0.0000           0.0000     0.97764E-15     0.28125          0.0000    
       715          1.7250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.4500          0.0000           0.0000     0.85102E-15     0.28125          0.0000    
       716          1.7750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.5500          0.0000           0.0000     0.13286E-14     0.28125          0.0000    
       717          1.8250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.6500          0.0000           0.0000     0.10187E-14     0.28125          0.0000    
       718          1.8750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.7500          0.0000           0.0000     0.10930E-14     0.28125          0.0000    
       719          1.9250          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.8500          0.0000           0.0000     0.91526E-15     0.28125          0.0000    
       720          1.9750          0.8750     0.0000     4.1500     1.0000     1.0000      0.0000         -1.9250          0.0000           0.0000     0.16994E-14     0.28125          0.0000    
       721          0.0250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.9250          1.9250           0.0000    -0.11283E-14     0.36125          0.0000    
       722          0.0750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.8500          1.8500           0.0000    -0.14106E-14     0.36125          0.0000    
       723          0.1250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.7500          1.7500           0.0000    -0.98317E-15     0.36125          0.0000    
       724          0.1750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.6500          1.6500           0.0000    -0.12811E-14     0.36125         -0.0000    
       725          0.2250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.5500          1.5500           0.0000    -0.10795E-14     0.36125         -0.0000    
       726          0.2750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.4500          1.4500           0.0000    -0.96163E-15     0.36125          0.0000    
       727          0.3250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.3500          1.3500           0.0000    -0.85600E-15     0.36125         -0.0000    
       728          0.3750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.2500          1.2500           0.0000    -0.68800E-15     0.36125         -0.0000    
       729          0.4250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.1500          1.1500           0.0000    -0.37502E-15     0.36125          0.0000    
       730          0.4750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000          1.0500          1.0500           0.0000    -0.10659E-14     0.36125          0.0000    
       731          0.5250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.95000         0.95000           0.0000    -0.76941E-15     0.36125          0.0000    
       732          0.5750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.85000         0.85000           0.0000    -0.45982E-15     0.36125          0.0000    
       733          0.6250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.75000         0.75000           0.0000    -0.57737E-15     0.36125          0.0000    
       734          0.6750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.65000         0.65000           0.0000    -0.60875E-15     0.36125         -0.0000    
       735          0.7250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.55000         0.55000           0.0000    -0.30204E-15     0.36125         -0.0000    
       736          0.7750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.45000         0.45000           0.0000     0.66999E-16     0.36125          0.0000    
       737          0.8250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.35000         0.35000           0.0000     0.19128E-15     0.36125          0.0000    
       738          0.8750          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.25000         0.25000           0.0000    -0.92091E-15     0.36125         -0.0000    
       739          0.9250          0.9250     0.0000     4.1500     1.0000     1.0000      0.0000         0.15000         0.15000           0.0000    -0.13148E-15     0.36125         -0.0000    
