           1   1.0000000000000000        1.0000000000000000        1.1893201156269965E-002  0.15469119114074031        1.0000000000000000        1.0000000000000000     
           2  0.12179544845171832       0.33172860792241826        1.4486864174189339E-003   4.7242092089163967E-002  0.33172860792241826       0.15986348839849304     
           3   3.6057525737917061E-002  0.18605466465838227        4.2887667430546467E-004   2.6383045541774314E-002  0.18605466465838227        5.3143634721898918E-002
           4   1.3023886158198184E-002   7.7768717768189013E-002   1.5490752878879408E-004   1.1238178080375860E-002   7.7768717768189013E-002   1.4232444336613779E-002
           5   4.8710918289301530E-003   3.2862748382426837E-002   5.7937585780902718E-005   4.6172974589480109E-003   3.2862748382426837E-002   5.5943772639156846E-003
           6   1.9043818068552709E-003   1.7751455631461709E-002   2.2651014321643098E-005   2.4755528905946594E-003   1.7751455631461709E-002   2.5827293401771314E-003
           7   9.1656138915222366E-004   6.7720865966639614E-003   1.0901724895904922E-005   9.3995916767564830E-004   6.7720865966639614E-003   1.3538845867973803E-003
           8   3.9568115595616649E-004   2.9759867982382974E-003   4.7062916892581883E-006   4.1188190445950665E-004   2.9759867982382974E-003   8.0163200595309461E-004
           9   3.6916225189204626E-004   3.7388477742813634E-003   4.3908750413310105E-006   5.1672927662927554E-004   3.7388477742813634E-003   6.5818133180175185E-004
          10   5.1905951127876281E-004   5.7849312269905896E-003   6.1737745729414277E-006   7.9655611857970543E-004   5.7849312269905896E-003   6.4266823863256043E-004
          11   3.2853901647590059E-004   1.7367052583650020E-003   3.9076924832930343E-006   2.3881462612955484E-004   1.7367052583650020E-003   5.1672719690646707E-004
          12   7.0639169704747094E-005   5.1722325134216976E-004   8.4019334498520309E-007   7.1110091188042457E-005   5.1722325134216976E-004   2.3112854121038476E-004
          13   7.7072008108285822E-005   3.3423621891692481E-004   9.1670649722377944E-007   4.5955369687780689E-005   3.3423621891692481E-004   1.0378290466403106E-004
          14   1.0747207741201490E-005   4.6546680242080307E-005   1.2782895381861347E-007   6.3996206813438095E-006   4.6546680242080307E-005   3.0671458728877209E-005
          15   2.4687291158671005E-006   1.7013521277268730E-005   2.9363447235540705E-008   2.3391194385324887E-006   1.7013521277268730E-005   7.0766667198325008E-006
          16   6.9457243907896238E-007   3.6082705945342932E-006   8.2613524657380915E-009   4.9608627625263857E-007   3.6082705945342932E-006   1.8552145078500400E-006
          17   1.3606997318455340E-007   5.6376973187450191E-007   1.6184373893141091E-009   7.7510396018221073E-008   5.6376973187450191E-007   3.3812876367768484E-007
