           8 CPU solution time    6.7900000000000252E-004 s
          32 CPU solution time    4.0699999999999764E-004 s
          50 CPU solution time    3.6399999999999974E-004 s
         128 CPU solution time    4.8700000000000132E-004 s
         242 CPU solution time    5.3899999999999781E-004 s
         512 CPU solution time    5.7800000000000212E-004 s
         968 CPU solution time    6.0800000000000437E-004 s
        2048 CPU solution time    1.3369999999999979E-003 s
        4050 CPU solution time    2.8080000000000049E-003 s
        8192 CPU solution time    5.3079999999999933E-003 s
       16200 CPU solution time    9.1780000000000195E-003 s
       32768 CPU solution time    1.5994000000000008E-002 s
       65522 CPU solution time    3.1611000000000056E-002 s
      131072 CPU solution time    6.3504000000000005E-002 s
      262088 CPU solution time   0.13319599999999987      s
      524288 CPU solution time   0.27812499999999929      s
     1048352 CPU solution time   0.58365000000000045      s
     2097152 CPU solution time    1.1817740000000008      s
     4193408 CPU solution time    2.3432189999999977      s
