           8 CPU analysis time    3.2861000000000001E-002 s
          32 CPU analysis time    5.2199999999999469E-004 s
          50 CPU analysis time    4.5500000000001095E-004 s
         128 CPU analysis time    6.9199999999999817E-004 s
         242 CPU analysis time    1.1190000000000089E-003 s
         512 CPU analysis time    1.9060000000000049E-003 s
         968 CPU analysis time    3.5819999999999880E-003 s
        2048 CPU analysis time    8.6590000000000000E-003 s
        4050 CPU analysis time    1.7153000000000002E-002 s
        8192 CPU analysis time    3.6542999999999992E-002 s
       16200 CPU analysis time    8.6361000000000021E-002 s
       32768 CPU analysis time   0.19444800000000001      s
       65522 CPU analysis time   0.43797900000000001      s
      131072 CPU analysis time   0.87668999999999997      s
      262088 CPU analysis time    1.8956080000000002      s
      524288 CPU analysis time    3.9775410000000004      s
     1048352 CPU analysis time    8.8443129999999979      s
     2097152 CPU analysis time    19.959681999999997      s
     4193408 CPU analysis time    42.139167000000000      s
