           8 CPU total time       3.3904999999999998E-002 s
          32 CPU total time       1.4839999999999992E-003 s
          50 CPU total time       1.1350000000000110E-003 s
         128 CPU total time       1.5189999999999926E-003 s
         242 CPU total time       2.4259999999999976E-003 s
         512 CPU total time       3.6960000000000048E-003 s
         968 CPU total time       6.7180000000000017E-003 s
        2048 CPU total time       1.4331000000000010E-002 s
        4050 CPU total time       2.8169000000000000E-002 s
        8192 CPU total time       5.7320999999999983E-002 s
       16200 CPU total time      0.12576799999999999      s
       32768 CPU total time      0.28319900000000003      s
       65522 CPU total time      0.62259700000000007      s
      131072 CPU total time       1.2305459999999999      s
      262088 CPU total time       2.6681610000000000      s
      524288 CPU total time       5.6688080000000003      s
     1048352 CPU total time       12.924132999999998      s
     2097152 CPU total time       29.518871999999998      s
     4193408 CPU total time       64.857895999999997      s
