 Tempo totale (Ma):   0.000015
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       180                   0.39060                   0.00780                   0.00774                   0.00000                   0.97144
       181                   0.39840                   0.00780                   0.00774                   0.00000                   0.97144
       182                   0.40620                   0.00780                   0.00774                   0.00000                   0.97144
       183                   0.41410                   0.00780                   0.00774                   0.00000                   0.97144
       184                   0.42190                   0.00780                   0.00774                   0.00000                   0.97144
       185                   0.42970                   0.00780                   0.00774                   0.00000                   0.97144
       186                   0.43750                   0.00780                   0.00774                   0.00000                   0.97144
       187                   0.44530                   0.00780                   0.00774                   0.00000                   0.97144
       188                   0.45310                   0.00780                   0.00774                   0.00000                   0.97144
       189                   0.46090                   0.00780                   0.00774                   0.00000                   0.97144
       190                   0.46880                   0.00780                   0.00774                   0.00000                   0.97144
       191                   0.47660                   0.00780                   0.00774                   0.00000                   0.97144
       192                   0.48440                   0.00780                   0.00774                   0.00000                   0.97144
       193                   0.49220                   0.00780                   0.00774                   0.00000                   0.97144
       194                   0.50000                   0.00780                   0.00774                   0.00000                   0.97144
       195                   0.50780                   0.00780                   0.00774                   0.00000                   0.97144
       196                   0.51560                   0.00780                   0.00774                   0.00000                   0.97144
       197                   0.52340                   0.00780                   0.00774                   0.00000                   0.97144
       198                   0.53120                   0.00780                   0.00774                   0.00000                   0.97144
       199                   0.53910                   0.00780                   0.00774                   0.00000                   0.97144
       200                   0.54690                   0.00780                   0.00774                   0.00000                   0.97144
       201                   0.55470                   0.00780                   0.00774                   0.00000                   0.97144
       202                   0.56250                   0.00780                   0.00774                   0.00000                   0.97144
       203                   0.57030                   0.00780                   0.00774                   0.00000                   0.97144
       204                   0.57810                   0.00780                   0.00774                   0.00000                   0.97144
       205                   0.58590                   0.00780                   0.00774                   0.00000                   0.97144
       206                   0.59380                   0.00780                   0.00774                   0.00000                   0.97144
       207                   0.60160                   0.00780                   0.00774                   0.00000                   0.97144
       208                   0.60940                   0.00780                   0.00774                   0.00000                   0.97144
       209                   0.61720                   0.00780                   0.00774                   0.00000                   0.97144
       210                   0.62500                   0.00780                   0.00774                   0.00000                   0.97144
       211                   0.63280                   0.00780                   0.00774                   0.00000                   0.97144
       212                   0.64060                   0.00780                   0.00774                   0.00000                   0.97144
       213                   0.64840                   0.00780                   0.00774                   0.00000                   0.97144
       214                   0.65620                   0.00780                   0.00774                   0.00000                   0.97144
       215                   0.66410                   0.00780                   0.00774                   0.00000                   0.97144
       216                   0.67190                   0.00780                   0.00774                   0.00000                   0.97144
       217                   0.67970                   0.00780                   0.00774                   0.00000                   0.97144
       218                   0.68750                   0.00780                   0.00774                   0.00000                   0.97144
       219                   0.69530                   0.00780                   0.00774                   0.00000                   0.97144
       220                   0.70310                   0.00780                   0.00774                   0.00000                   0.97144
       221                   0.71090                   0.00780                   0.00774                   0.00000                   0.97144
       222                   0.71880                   0.00780                   0.00774                   0.00000                   0.97144
       223                   0.72660                   0.00780                   0.00774                   0.00000                   0.97144
       224                   0.73440                   0.00780                   0.00774                   0.00000                   0.97144
       225                   0.74220                   0.00780                   0.00774                   0.00000                   0.97144
       226                   0.75000                   0.00780                   0.00774                   0.00000                   0.97144
       227                   0.75780                   0.00780                   0.00774                   0.00000                   0.97144
       228                   0.76560                   0.00780                   0.00774                   0.00000                   0.97144
       229                   0.77340                   0.00780                   0.00774                   0.00000                   0.97144
       230                   0.78120                   0.00780                   0.00774                   0.00000                   0.97144
       231                   0.78910                   0.00780                   0.00774                   0.00000                   0.97144
       232                   0.79690                   0.00780                   0.00774                   0.00000                   0.97144
       233                   0.80470                   0.00780                   0.00774                   0.00000                   0.97144
       234                   0.81250                   0.00780                   0.00774                   0.00000                   0.97144
       235                   0.82030                   0.00780                   0.00774                   0.00000                   0.97144
       236                   0.82810                   0.00780                   0.00774                   0.00000                   0.97144
       237                   0.83590                   0.00780                   0.00774                   0.00000                   0.97144
       238                   0.84380                   0.00780                   0.00774                   0.00000                   0.97144
       239                   0.85160                   0.00780                   0.00774                   0.00000                   0.97144
       240                   0.85940                   0.00780                   0.00774                   0.00000                   0.97144
       241                   0.86720                   0.00780                   0.00774                   0.00000                   0.97144
       242                   0.87500                   0.00780                   0.00774                   0.00000                   0.97144
       243                   0.88280                   0.00780                   0.00774                   0.00000                   0.97144
       244                   0.89060                   0.00780                   0.00774                   0.00000                   0.97144
