           8 CPU total time       1.4339999999999978E-003 s
          32 CPU total time       1.2090000000000017E-003 s
          50 CPU total time       1.4549999999999980E-003 s
         128 CPU total time       1.7930000000000029E-003 s
         242 CPU total time       2.0980000000000026E-003 s
         512 CPU total time       2.6140000000000052E-003 s
         968 CPU total time       3.4840000000000010E-003 s
        2048 CPU total time       7.7800000000000022E-003 s
        4050 CPU total time       1.5276999999999999E-002 s
        8192 CPU total time       3.5930000000000004E-002 s
       16200 CPU total time       8.8478999999999974E-002 s
       32768 CPU total time      0.20854499999999998      s
       65522 CPU total time      0.58640800000000004      s
      131072 CPU total time       1.0327430000000000      s
      262088 CPU total time       2.6934630000000004      s
      524288 CPU total time       6.2336309999999999      s
     1048352 CPU total time       33.272425999999996      s
     2097152 CPU total time       44.259076999999998      s
     4193408 CPU total time       136.60481600000000      s
