           1   1.0000000000000000        1.0000000000000000        1.2069341028265203E-002  0.18651270610379767        1.0000000000000000        1.0000000000000000     
           2  0.11897853615199570       0.39358456061380753        1.4319084755272621E-003   6.6969640166834626E-002  0.39358456061380753       0.16261264768627262     
           3   3.3727643009504128E-002  0.31074111371438257        4.0567798772012543E-004   5.1213319170408000E-002  0.31074111371438257        5.2527179060736465E-002
           4   6.7301156087586321E-003  0.20450103270320794        8.0950207223646001E-005   3.4140171823885637E-002  0.20450103270320794        1.2463659566966784E-002
           5   1.7381457085351578E-003  0.12353923823023165        2.0906513992135711E-005   2.0606591045929962E-002  0.12353923823023165        3.5826404506815795E-003
           6   5.4969020877274218E-004   6.2564012324669710E-002   6.6117046435168127E-006   1.0648213015287095E-002   6.2564012324669710E-002   9.5517309146573009E-004
           7   2.5131172818265333E-004   2.9828542299828151E-002   3.0227915514029307E-006   5.0382612923945691E-003   2.9828542299828151E-002   3.4706147512223172E-004
           8   1.4071097948063462E-004   1.3345730999697965E-002   1.6924795475723322E-006   2.2324189277128370E-003   1.3345730999697965E-002   1.6899485489209990E-004
           9   7.2835775704200732E-005   7.9075416179653236E-003   8.7607279249375800E-007   1.3139618394358843E-003   7.9075416179653236E-003   9.4757498166271283E-005
          10   3.4366393520112224E-005   4.9477554232723129E-003   4.1336090738065830E-007   8.2053742336091195E-004   4.9477554232723129E-003   5.9688741799550837E-005
          11   2.0177825614384859E-005   2.9457368526897066E-003   2.4270001740386052E-007   4.8760987316048832E-004   2.9457368526897066E-003   3.9550297595992682E-005
          12   1.5163002392304518E-005   1.9819431439167638E-003   1.8238144262184623E-007   3.2775427079254071E-004   1.9819431439167638E-003   2.7525168216143033E-005
          13   1.0898557511473090E-005   1.1150119557110036E-003   1.3108846058045735E-007   1.8423987555094001E-004   1.1150119557110036E-003   2.1105601016270696E-005
          14   8.1052141355225796E-006   8.9457047762183544E-004   9.7489969896527519E-008   1.4773818737395805E-004   8.9457047762183544E-004   1.8083033182764841E-005
          15   7.0590609576325613E-006   6.6392689725090152E-004   8.4906780840544096E-008   1.0961583059584945E-004   6.6392689725090152E-004   1.3701337150826329E-005
          16   5.8926766606936412E-006   5.7743404582793719E-004   7.0877445142489741E-008   9.5287717082698231E-005   5.7743404582793719E-004   1.0591752955659029E-005
          17   3.7153431301500995E-006   4.1424139762518829E-004   4.4688355404104040E-008   6.8345750375758962E-005   4.1424139762518829E-004   9.1238999146732509E-006
          18   2.4773766780492521E-006   3.6006457747756680E-004   2.9798025533984867E-008   5.9397086259821430E-005   3.6006457747756680E-004   8.0044210916969967E-006
          19   2.4604719591979719E-006   2.9785371105791166E-004   2.9594694627751916E-008   4.9124078504020341E-005   2.9785371105791166E-004   6.2997203238698022E-006
          20   1.8191562730992288E-006   2.3127822708876881E-004   2.1880913611560393E-008   3.8137715063280009E-005   2.3127822708876881E-004   5.3982930988678376E-006
          21   1.7730620065555863E-006   2.0463710132241460E-004   2.1326489190183105E-008   3.3741712178791960E-005   2.0463710132241460E-004   5.0230093478722442E-006
          22   1.5654821377389388E-006   1.8834676260456718E-004   1.8829706893629615E-008   3.1051265937859229E-005   1.8834676260456718E-004   4.0937832094913884E-006
          23   1.1509725406900009E-006   1.4200871765449781E-004   1.3843962228307139E-008   2.3410378173049917E-005   1.4200871765449781E-004   3.5311662835508606E-006
          24   1.3519921844354050E-006   1.2289166678150639E-004   1.6261837769836172E-008   2.0257445971338939E-005   1.2289166678150639E-004   3.3613337502159660E-006
          25   1.3892936463986324E-006   1.3271268317037888E-004   1.6710501844947194E-008   2.1874798411120056E-005   1.3271268317037888E-004   2.8228354774146821E-006
          26   1.1161975803435607E-006   9.4563829898360328E-005   1.3425687056232883E-008   1.5585919189070596E-005   9.4563829898360328E-005   2.4698979777526379E-006
          27   8.6769262512730662E-007   7.7500399554195624E-005   1.0436655526789293E-008   1.2772952853096209E-005   7.7500399554195624E-005   2.3740267724880792E-006
          28   6.5200590002018435E-007   7.7369969969842819E-005   7.8423635085877958E-009   1.2750788495635712E-005   7.7369969969842819E-005   2.0363627319057786E-006
          29   5.7337117847278376E-007   5.9818843320370719E-005   6.8965406705731519E-009   9.8579947790666811E-006   5.9818843320370719E-005   1.8132131807197114E-006
          30   5.5705394957479111E-007   5.9622102979619074E-005   6.7002761267978898E-009   9.8252446147084616E-006   5.9622102979619074E-005   1.7497889834614016E-006
          31   5.3107117559968475E-007   5.9163424795032323E-005   6.3877538652164100E-009   9.7493253781166800E-006   5.9163424795032323E-005   1.5224827193228290E-006
          32   4.3001050915271079E-007   4.5054931478186216E-005   5.1721905050028325E-009   7.4242387412132294E-006   4.5054931478186216E-005   1.3805448666540673E-006
          33   3.7036260753627654E-007   3.8672436062427891E-005   4.4547422012292596E-009   6.3723741572513370E-006   3.8672436062427891E-005   1.3335186491213610E-006
          34   3.5265667031985348E-007   3.8723361773835608E-005   4.2417741960724770E-009   6.3805951711348730E-006   3.8723361773835608E-005   1.1716371951228368E-006
          35   3.1062472762522515E-007   3.2675564354182521E-005   3.7362116335326008E-009   5.3839700289715076E-006   3.2675564354182521E-005   1.0818641807479922E-006
          36   3.5673864897491059E-007   3.2421739414522598E-005   4.2908724640692686E-009   5.3420626497657775E-006   3.2421739414522598E-005   1.0433420196184870E-006
          37   3.4846486196938912E-007   3.3120747021358449E-005   4.1913548903037061E-009   5.4571322642416042E-006   3.3120747021358449E-005   9.2326306337428635E-007
          38   3.0705003760114067E-007   2.4029077284289103E-005   3.6932150615618428E-009   3.9590840804626382E-006   2.4029077284289103E-005   8.6849939796345790E-007
          39   2.7113526906261783E-007   2.4750500140937568E-005   3.2612302126567327E-009   4.0778932745566543E-006   2.4750500140937568E-005   8.3297144976726689E-007
          40   2.4201005196242256E-007   2.2513232445159101E-005   2.9109104690334664E-009   3.7092273215272309E-006   2.2513232445159101E-005   7.4248606161170361E-007
          41   2.2341641087952611E-007   1.9468645228710715E-005   2.6872651119195862E-009   3.2075679758519771E-006   1.9468645228710715E-005   7.1179405754147200E-007
          42   1.9954335476324886E-007   2.0701987392766518E-005   2.4001186549385534E-009   3.4107329623667137E-006   2.0701987392766518E-005   6.7506825045280563E-007
          43   1.6998498602938206E-007   1.8972266548927621E-005   2.0445889391758420E-009   3.1257144585405960E-006   1.8972266548927621E-005   6.0849029968561180E-007
          44   1.5657559035030287E-007   1.5753813737768123E-005   1.8832999763541429E-009   2.5954488050150548E-006   1.5753813737768123E-005   5.9319038512289850E-007
          45   1.5206570934720379E-007   1.5546581457045615E-005   1.8290548748853692E-009   2.5612831247717738E-006   1.5546581457045615E-005   5.5359379714066182E-007
          46   1.3555342161525285E-007   1.3416217116689402E-005   1.6304441526027442E-009   2.2102877094698492E-006   1.3416217116689402E-005   5.0802216316315875E-007
          47   1.1377653189535142E-007   1.1914356654447330E-005   1.3685105024925682E-009   1.9628459043130597E-006   1.1914356654447330E-005   4.9991612629227065E-007
          48   1.1744381787370163E-007   1.4414138416383776E-005   1.4126208237820372E-009   2.3746585844364176E-006   1.4414138416383776E-005   4.5927551314237554E-007
          49   1.1317562681025441E-007   1.1570593518251569E-005   1.3612827824696065E-009   1.9061839242606737E-006   1.1570593518251569E-005   4.3178481870205836E-007
          50   1.1788769755873269E-007   1.0126815546562634E-005   1.4179598335127430E-009   1.6683215197238477E-006   1.0126815546562634E-005   4.2358490053497841E-007
          51   1.0786392747636640E-007   1.0238704347345745E-005   1.2973933651572381E-009   1.6867440573997694E-006   1.0238704347345745E-005   3.8625017510850048E-007
          52   9.9513437464923543E-008   9.0056695427074071E-006   1.1969532032920852E-009   1.4836036937998509E-006   9.0056695427074071E-006   3.7261135052207265E-007
          53   9.4114724610960442E-008   9.4599296464327500E-006   1.1320171824892998E-009   1.5584298188597856E-006   9.4599296464327500E-006   3.5970099886927412E-007
          54   8.4718181201260176E-008   9.0897861633427321E-006   1.0189950317066129E-009   1.4974452771376878E-006   9.0897861633427321E-006   3.3002227057705519E-007
          55   8.2282011594197975E-008   7.9339875768495338E-006   9.8969264714159441E-010   1.3070343396620610E-006   7.9339875768495338E-006   3.2472110554782464E-007
          56   7.9332396005260530E-008   7.7730361735044689E-006   9.5421450551202094E-010   1.2805136894722402E-006   7.7730361735044689E-006   3.0653550873392864E-007
          57   7.6425405785172726E-008   6.7058227197285764E-006   9.1924906421580422E-010   1.1046984943197113E-006   6.7058227197285764E-006   2.8669316556601741E-007
          58   7.1885479711969284E-008   6.1451314906824506E-006   8.6464257896324526E-010   1.0123290102165283E-006   6.1451314906824506E-006   2.8380910824316325E-007
          59   7.0881913755738824E-008   6.5572721124826592E-006   8.5257163138880782E-010   1.0802194521375430E-006   6.5572721124826592E-006   2.6335084233562365E-007
          60   6.6417780661631916E-008   5.3195866918620728E-006   7.9887678833081736E-010   8.7632520165414896E-007   5.3195866918620728E-006   2.5275033872518767E-007
          61   5.7928652072424636E-008   5.4462270560547881E-006   6.9676907387173389E-010   8.9718474266531345E-007   5.4462270560547881E-006   2.4757541162652065E-007
          62   5.1599077517745890E-008   5.4786622144358553E-006   6.2063659636873273E-010   9.0252513509914145E-007   5.4786622144358553E-006   2.2913837445524450E-007
          63   4.6756944141505432E-008   4.6967132332008242E-006   5.6239514473136051E-010   7.7370958486561170E-007   4.6967132332008242E-006   2.2498570929329167E-007
          64   4.6087118787035075E-008   5.3820429624105180E-006   5.5433844782907347E-010   8.8660412397856270E-007   5.3820429624105180E-006   2.1568529956553787E-007
          65   4.2919642478360515E-008   4.6876001136668950E-006   5.1623986525683088E-010   7.7220445787035130E-007   4.6876001136668950E-006   2.0237122206235784E-007
          66   4.1888132126856908E-008   4.3136692947871889E-006   5.0383280093547052E-010   7.1060361314656539E-007   4.3136692947871889E-006   2.0072424198033128E-007
          67   4.1502313136785505E-008   4.2100501305568300E-006   4.9919214850209924E-010   6.9353301668240164E-007   4.2100501305568300E-006   1.8866553594177155E-007
          68   4.1738506422826600E-008   3.6196518831852413E-006   5.0203309458171131E-010   5.9627341776960496E-007   3.6196518831852413E-006   1.8121598054793601E-007
          69   4.4206326932521935E-008   3.9860053868017915E-006   5.3171617798586509E-010   6.5662325518522913E-007   3.9860053868017915E-006   1.7844774617871716E-007
          70   4.4759564486246270E-008   4.0185977956702738E-006   5.3837055029390000E-010   6.6199025797186728E-007   4.0185977956702738E-006   1.6670227023870750E-007
          71   4.1460319128494707E-008   3.1326197121186526E-006   4.9868704221425549E-010   5.1604130660298786E-007   3.1326197121186526E-006   1.6372517942604731E-007
          72   3.7165938484375199E-008   3.3225052701278624E-006   4.4703399113682745E-010   5.4732005372315484E-007   3.3225052701278624E-006   1.5808879937300487E-007
          73   3.3732863628326169E-008   2.8588505772763475E-006   4.0574077435804345E-010   4.7094147302695344E-007   2.8588505772763475E-006   1.4927310291800477E-007
          74   3.2304295354016528E-008   2.7703058302004230E-006   3.8855787508532729E-010   4.5635425977713640E-007   2.7703058302004230E-006   1.4814151432857196E-007
          75   3.0556419175524322E-008   3.1453652477422387E-006   3.6753432244447637E-010   5.1813793594535085E-007   3.1453652477422387E-006   1.4033944060119834E-007
          76   2.6571311478967002E-008   2.6576023653292266E-006   3.1960122371969273E-010   4.3778741784517017E-007   2.6576023653292266E-006   1.3535226661179222E-007
