           8 CPU analysis time    3.0600000000000072E-004 s
          32 CPU analysis time    2.3400000000000157E-004 s
          50 CPU analysis time    2.6300000000000281E-004 s
         128 CPU analysis time    3.1899999999999984E-004 s
         242 CPU analysis time    4.5800000000000007E-004 s
         512 CPU analysis time    6.2799999999999662E-004 s
         968 CPU analysis time    7.1700000000000236E-004 s
        2048 CPU analysis time    1.1709999999999984E-003 s
        4050 CPU analysis time    1.4960000000000112E-003 s
        8192 CPU analysis time    3.0120000000000008E-003 s
       16200 CPU analysis time    5.3300000000000014E-003 s
       32768 CPU analysis time    1.0885999999999951E-002 s
       65522 CPU analysis time    1.9055000000000044E-002 s
      131072 CPU analysis time    4.1120000000000045E-002 s
      262088 CPU analysis time    8.6287000000000003E-002 s
      524288 CPU analysis time   0.24469600000000025      s
     1048352 CPU analysis time   0.41302699999999959      s
     2097152 CPU analysis time    1.0151059999999994      s
     4193408 CPU analysis time    1.6606249999999960      s
