           8 CPU solution time    2.4700000000000069E-004 s
          32 CPU solution time    1.9299999999999873E-004 s
          50 CPU solution time    1.9399999999999973E-004 s
         128 CPU solution time    2.6500000000000135E-004 s
         242 CPU solution time    3.4000000000000002E-004 s
         512 CPU solution time    9.0200000000000002E-004 s
         968 CPU solution time    9.0499999999999609E-004 s
        2048 CPU solution time    1.7330000000000054E-003 s
        4050 CPU solution time    3.4860000000000030E-003 s
        8192 CPU solution time    7.8239999999999976E-003 s
       16200 CPU solution time    1.4436000000000004E-002 s
       32768 CPU solution time    3.1271999999999966E-002 s
       65522 CPU solution time    7.0157000000000025E-002 s
      131072 CPU solution time   0.12917600000000018      s
      262088 CPU solution time   0.26440500000000000      s
      524288 CPU solution time   0.56058999999999770      s
     1048352 CPU solution time    1.2585770000000025      s
     2097152 CPU solution time    2.3800049999999828      s
     4193408 CPU solution time    4.7245500000000220      s
