           1   1.0000000000000000        1.0000000000000000        1.2068597981525623E-002  0.18427344230083040        1.0000000000000000        1.0000000000000000     
           2  0.11900910798269919       0.38791877609399528        1.4322620845955911E-003   6.5239267134875906E-002  0.38791877609399528       0.16257617032365174     
           3   3.3742210208135733E-002  0.29861290379130717        4.0584896936087184E-004   4.8637286609020586E-002  0.29861290379130717        5.2518663927140427E-002
           4   6.8127756197372468E-003  0.17795082456037442        8.1943585676466212E-005   2.9348007556060568E-002  0.17795082456037442        1.2485714514199171E-002
           5   1.9068598504193314E-003   9.3406663326812550E-002   2.2935576651068353E-005   1.5654890799923299E-002   9.3406663326812550E-002   3.6685356621682218E-003
           6   8.3941828970272424E-004   4.5694939468956995E-002   1.0096464406462682E-005   7.6892989470609685E-003   4.5694939468956995E-002   1.0917884596431900E-003
           7   3.6329859609920766E-004   1.9789330140054715E-002   4.3697300542629231E-006   3.2824568743513305E-003   1.9789330140054715E-002   4.7240778182803237E-004
           8   1.9688680750610960E-004   1.1743164983562945E-002   2.3681407260310564E-006   1.9329175876728333E-003   1.1743164983562945E-002   2.5294424758738604E-004
           9   9.8167736660098004E-005   6.6845518580197390E-003   1.1807546591311776E-006   1.0964444523470784E-003   6.6845518580197390E-003   1.4604377307453743E-004
          10   4.4014803697192994E-005   3.6495817899349203E-003   5.2940697481804288E-007   5.9785241644452758E-004   3.6495817899349203E-003   9.4211174981215982E-005
          11   3.2340393468140840E-005   2.2077617337279694E-003   3.8898798682330400E-007   3.6086556542863635E-004   2.2077617337279694E-003   6.5217400139828562E-005
          12   1.9726278918464074E-005   1.2136417952876765E-003   2.3726630076257993E-007   1.9826092671640372E-004   1.2136417952876765E-003   4.9357678379259480E-005
          13   1.8361033562115844E-005   9.3937326053013877E-004   2.2084522522070006E-007   1.5337645690494117E-004   9.3937326053013877E-004   4.1735657668223929E-005
          14   1.4168252619293370E-005   8.8395050758816474E-004   1.7041474983172889E-007   1.4423316899986327E-004   8.8395050758816474E-004   3.0611059323236877E-005
          15   1.2846955297601014E-005   7.0730139193783236E-004   1.5452227822620151E-007   1.1537674959705146E-004   7.0730139193783236E-004   2.3517495421681037E-005
          16   1.0120496976668854E-005   4.8258557353034252E-004   1.2172862855491597E-007   7.8697506194574940E-005   4.8258557353034252E-004   2.1013915828780668E-005
          17   6.8405247970011215E-006   4.1247800049884855E-004   8.2277352984403105E-008   6.7245922810543757E-005   4.1247800049884855E-004   1.7220499050635029E-005
          18   5.7140447055975077E-006   3.1907380140616600E-004   6.8728129378161826E-008   5.2010248862047193E-005   3.1907380140616600E-004   1.3509187795761286E-005
          19   4.3209707498132383E-006   2.5914356365908933E-004   5.1972333435618881E-008   4.2234292619985903E-005   2.5914356365908933E-004   1.2191944793191909E-005
          20   4.1863565633631674E-006   2.4262842352234203E-004   5.0353203430873110E-008   3.9537394765365441E-005   2.4262842352234203E-004   1.0675885669631405E-005
          21   3.5624706201261994E-006   2.0680774889608714E-004   4.2849147023665590E-008   3.3696984457806667E-005   2.0680774889608714E-004   8.6236037980688980E-006
          22   2.8625011138505331E-006   1.6401571763289858E-004   3.4429962839274224E-008   2.6721565905551969E-005   1.6401571763289858E-004   7.8262422491473651E-006
          23   3.0246745679744654E-006   1.4396647126189345E-004   3.6380573782924332E-008   2.3453445374493898E-005   1.4396647126189345E-004   7.1061044131833727E-006
          24   2.6507686028686331E-006   1.3290147798269126E-004   3.1883259036274194E-008   2.1649292334599557E-005   1.3290147798269126E-004   5.8980271892020804E-006
          25   1.8221419415060328E-006   9.3926509691551750E-005   2.1916595605437879E-008   1.5299354218761829E-005   9.3926509691551750E-005   5.4003576846696187E-006
          26   1.4308885933431072E-006   9.0336426970437004E-005   1.7210627747414386E-008   1.4713930382603824E-005   9.0336426970437004E-005   4.9954275179215221E-006
          27   1.2093743914280671E-006   8.8702986009689768E-005   1.4546270448384464E-008   1.4447074438900254E-005   8.8702986009689768E-005   4.2312420021376538E-006
          28   1.3844916881541708E-006   6.7943289523576835E-005   1.6652569021519278E-008   1.1065544120295034E-005   6.7943289523576835E-005   3.9322263720504660E-006
          29   1.3853435683966085E-006   7.0803820741281693E-005   1.6662815378838542E-008   1.1531058997635291E-005   7.0803820741281693E-005   3.6589416305699836E-006
          30   1.1687614581839504E-006   6.0831947117717215E-005   1.4057780932464004E-008   9.9067078293893496E-006   6.0831947117717215E-005   3.1489270497114063E-006
          31   9.8862715523479487E-007   4.5734820047135326E-005   1.1891138155597922E-008   7.4478827927978997E-006   4.5734820047135326E-005   2.9842818986249868E-006
          32   8.5820096176861738E-007   5.0169666264224557E-005   1.0322381039943861E-008   8.1698520447148759E-006   5.0169666264224557E-005   2.7612209116613685E-006
          33   8.8223473633937943E-007   4.4112889127156246E-005   1.0611457596620261E-008   7.1834084147681665E-006   4.4112889127156246E-005   2.4185122088977038E-006
          34   8.4238890595728208E-007   3.4251431294521569E-005   1.0132194739497684E-008   5.5774578814615783E-006   3.4251431294521569E-005   2.3364773866493582E-006
          35   7.4083499476050012E-007   3.6297425195969730E-005   8.9107114119896556E-009   5.9105069615122963E-006   3.6297425195969730E-005   2.1319471520067337E-006
          36   6.2101124236470060E-007   2.9733867125453314E-005   7.4694797129538416E-009   4.8416681206475687E-006   2.9733867125453314E-005   1.9118745449470356E-006
          37   5.0673435038715974E-007   2.7048090728617425E-005   6.0949652625582782E-009   4.4042917807796123E-006   2.7048090728617425E-005   1.8686503802339215E-006
