 Tempo totale (Ma):   0.000000
      Nodo              Coordinata X              Coordinata Y                Velocità X                Velocità Y               Temperatura
       233              500000.00000              525000.00000                  -9.03249                 -13.38044                1300.00000
       234              533333.33330              525000.00000                  -8.55767                 -14.69624                1300.00000
       235              566666.66670              525000.00000                  -8.06956                 -15.87027                1300.00000
       236              600000.00000              525000.00000                  -7.56383                 -16.91040                1300.00000
       237              633333.33330              525000.00000                  -7.03766                 -17.82546                1300.00000
       238              666666.66670              525000.00000                  -6.48947                 -18.62436                1300.00000
       239              700000.00000              525000.00000                  -5.91861                 -19.31607                1300.00000
       240              733333.33330              525000.00000                  -5.32538                 -19.90933                1300.00000
       241              766666.66670              525000.00000                  -4.71087                 -20.41229                1300.00000
       242              800000.00000              525000.00000                  -4.07674                 -20.83245                1300.00000
       243              833333.33330              525000.00000                  -3.42514                 -21.17643                1300.00000
       244              866666.66670              525000.00000                  -2.75857                 -21.44997                1300.00000
       245              900000.00000              525000.00000                  -2.07979                 -21.65778                1300.00000
       246              933333.33330              525000.00000                  -1.39174                 -21.80356                1300.00000
       247              966666.66670              525000.00000                  -0.69744                 -21.88996                1300.00000
       248             1000000.00000              525000.00000                   0.00000                 -21.91859                1300.00000
       249                   0.00000              600000.00000                   0.00000                  36.06683                1300.00000
       250               33333.33330              600000.00000                  -0.75267                  35.88343                1300.00000
       251               66666.66670              600000.00000                  -1.49627                  35.33109                1300.00000
       252              100000.00000              600000.00000                  -2.22169                  34.40343                1300.00000
       253              133333.33330              600000.00000                  -2.91976                  33.08975                1300.00000
       254              166666.66670              600000.00000                  -3.58118                  31.37508                1300.00000
       255              200000.00000              600000.00000                  -4.19653                  29.24008                1300.00000
       256              233333.33330              600000.00000                  -4.75623                  26.66107                1300.00000
       257              266666.66670              600000.00000                  -5.25057                  23.60991                1300.00000
       258              300000.00000              600000.00000                  -5.66966                  20.05409                1300.00000
       259              333333.33330              600000.00000                  -6.00349                  15.95651                1300.00000
       260              366666.66670              600000.00000                  -6.24194                  11.27576                1300.00000
       261              400000.00000              600000.00000                  -6.37461                   5.96582                1300.00000
       262              433333.33330              600000.00000                  -6.39134                  -0.02394                1300.00000
       263              466666.66670              600000.00000                  -6.28142                  -6.74806                1300.00000
       264              500000.00000              600000.00000                  -6.03425                 -14.26655                1300.00000
       265              533333.33330              600000.00000                  -5.71284                 -15.60166                1300.00000
       266              566666.66670              600000.00000                  -5.38352                 -16.80405                1300.00000
       267              600000.00000              600000.00000                  -5.04363                 -17.87928                1300.00000
       268              633333.33330              600000.00000                  -4.69111                 -18.83363                1300.00000
       269              666666.66670              600000.00000                  -4.32466                 -19.67411                1300.00000
       270              700000.00000              600000.00000                  -3.94374                 -20.40784                1300.00000
       271              733333.33330              600000.00000                  -3.54835                 -21.04195                1300.00000
       272              766666.66670              600000.00000                  -3.13902                 -21.58332                1300.00000
       273              800000.00000              600000.00000                  -2.71673                 -22.03839                1300.00000
       274              833333.33330              600000.00000                  -2.28277                 -22.41299                1300.00000
       275              866666.66670              600000.00000                  -1.83876                 -22.71222                1300.00000
       276              900000.00000              600000.00000                  -1.38647                 -22.94040                1300.00000
       277              933333.33330              600000.00000                  -0.92787                 -23.10091                1300.00000
       278              966666.66670              600000.00000                  -0.46501                 -23.19623                1300.00000
       279             1000000.00000              600000.00000                   0.00000                 -23.22783                1300.00000
       280                   0.00000              675000.00000                   0.00000                  37.34253                1300.00000
       281               33333.33330              675000.00000                  -0.37787                  37.15145                1300.00000
       282               66666.66670              675000.00000                  -0.75116                  36.57606                1300.00000
       283              100000.00000              675000.00000                  -1.11525                  35.60986                1300.00000
       284              133333.33330              675000.00000                  -1.46550                  34.24204                1300.00000
       285              166666.66670              675000.00000                  -1.79724                  32.45739                1300.00000
