           8 CPU total time       2.0520000000000017E-003 s
          32 CPU total time       3.7999999999999146E-004 s
          50 CPU total time       3.5699999999999621E-004 s
         128 CPU total time       5.0699999999999357E-004 s
         242 CPU total time       7.1499999999999342E-004 s
         512 CPU total time       1.2680000000000052E-003 s
         968 CPU total time       2.3400000000000087E-003 s
        2048 CPU total time       5.6229999999999891E-003 s
        4050 CPU total time       1.2827000000000005E-002 s
        8192 CPU total time       3.2554000000000000E-002 s
       16200 CPU total time       7.9545000000000032E-002 s
       32768 CPU total time      0.20274400000000004      s
       65522 CPU total time      0.74010900000000002      s
      131072 CPU total time       1.4072939999999998      s
      262088 CPU total time       3.5349779999999997      s
      524288 CPU total time       9.3082390000000004      s
     1048352 CPU total time       47.106559000000004      s
     2097152 CPU total time       65.697905999999989      s
     4193408 CPU total time       188.66561300000001      s
