           8 CPU solution time    6.5099999999999880E-004 s
          32 CPU solution time    1.1900000000000799E-004 s
          50 CPU solution time    1.1200000000000099E-004 s
         128 CPU solution time    1.4200000000000323E-004 s
         242 CPU solution time    1.7200000000000548E-004 s
         512 CPU solution time    2.5699999999999334E-004 s
         968 CPU solution time    3.9100000000000246E-004 s
        2048 CPU solution time    7.2700000000000542E-004 s
        4050 CPU solution time    1.3460000000000000E-003 s
        8192 CPU solution time    2.7260000000000062E-003 s
       16200 CPU solution time    5.5280000000000329E-003 s
       32768 CPU solution time    1.2060999999999988E-002 s
       65522 CPU solution time    2.6764000000000010E-002 s
      131072 CPU solution time    5.2817999999999810E-002 s
      262088 CPU solution time   0.10881999999999969      s
      524288 CPU solution time   0.22448999999999941      s
     1048352 CPU solution time   0.51152600000000348      s
     2097152 CPU solution time   0.95132500000002551      s
     4193408 CPU solution time    1.9639679999999657      s
