           8 CPU analysis time    6.8400000000000058E-004 s
          32 CPU analysis time    1.0599999999999499E-004 s
          50 CPU analysis time    9.3999999999996864E-005 s
         128 CPU analysis time    1.2500000000000011E-004 s
         242 CPU analysis time    1.6099999999999448E-004 s
         512 CPU analysis time    2.5700000000000722E-004 s
         968 CPU analysis time    3.5700000000001009E-004 s
        2048 CPU analysis time    6.0799999999999743E-004 s
        4050 CPU analysis time    1.0270000000000001E-003 s
        8192 CPU analysis time    2.0499999999999963E-003 s
       16200 CPU analysis time    3.8340000000000041E-003 s
       32768 CPU analysis time    7.7530000000000099E-003 s
       65522 CPU analysis time    1.5167000000000042E-002 s
      131072 CPU analysis time    3.1811000000000034E-002 s
      262088 CPU analysis time    6.3616000000000117E-002 s
      524288 CPU analysis time   0.14650600000000047      s
     1048352 CPU analysis time   0.32187400000000110      s
     2097152 CPU analysis time   0.73801699999999926      s
     4193408 CPU analysis time    1.3674520000000143      s
