           8 CPU total time       1.7570000000000016E-003 s
          32 CPU total time       1.2739999999999974E-003 s
          50 CPU total time       1.3410000000000019E-003 s
         128 CPU total time       1.9660000000000025E-003 s
         242 CPU total time       2.9490000000000002E-003 s
         512 CPU total time       5.1910000000000012E-003 s
         968 CPU total time       9.4039999999999957E-003 s
        2048 CPU total time       2.1046999999999996E-002 s
        4050 CPU total time       4.4521000000000005E-002 s
        8192 CPU total time      0.10505199999999998      s
       16200 CPU total time      0.23691499999999999      s
       32768 CPU total time      0.55628000000000011      s
       65522 CPU total time       1.3126130000000003      s
      131072 CPU total time       3.0579490000000003      s
      262088 CPU total time       7.3094379999999992      s
      524288 CPU total time       18.302529000000000      s
     1048352 CPU total time       45.530718999999991      s
     2097152 CPU total time       114.96487400000001      s
     4193408 CPU total time       322.42014100000000      s
