           8 CPU total time      0.17456600000000000      s
          32 CPU total time       1.2019999999999809E-003 s
          50 CPU total time       1.0029999999999761E-003 s
         128 CPU total time       1.6819999999999613E-003 s
         242 CPU total time       2.2869999999999835E-003 s
         512 CPU total time       4.3300000000000005E-003 s
         968 CPU total time      0.13355599999999995      s
        2048 CPU total time      0.25510099999999997      s
        4050 CPU total time       1.0739550000000000      s
        8192 CPU total time       1.1209359999999999      s
       16200 CPU total time      0.35891899999999977      s
       32768 CPU total time       1.8586999999999998      s
       65522 CPU total time       2.2672610000000004      s
      131072 CPU total time       6.7004619999999999      s
      262088 CPU total time       11.311136999999999      s
      524288 CPU total time       29.223919000000002      s
     1048352 CPU total time       43.102249000000000      s
     2097152 CPU total time       112.10601800000001      s
     4193408 CPU total time       219.42838700000001      s
