           8 CPU solution time    5.4499999999998994E-004 s
          32 CPU solution time    3.3500000000002972E-004 s
          50 CPU solution time    2.2400000000000198E-004 s
         128 CPU solution time    3.2100000000001572E-004 s
         242 CPU solution time    5.3600000000003645E-004 s
         512 CPU solution time    1.1400000000000299E-003 s
         968 CPU solution time    5.6420000000000359E-003 s
        2048 CPU solution time    8.6840000000000250E-003 s
        4050 CPU solution time    1.5797999999999979E-002 s
        8192 CPU solution time    4.9722999999999740E-002 s
       16200 CPU solution time    6.2206000000000206E-002 s
       32768 CPU solution time   0.12897000000000070      s
       65522 CPU solution time   0.23216500000000018      s
      131072 CPU solution time   0.30666899999999941      s
      262088 CPU solution time   0.97116600000000020      s
      524288 CPU solution time    2.0237509999999972      s
     1048352 CPU solution time    3.5718779999999981      s
     2097152 CPU solution time    7.9707070000000044      s
     4193408 CPU solution time    15.933089999999993      s
