           8 CPU solution time    5.6100000000000594E-004 s
          32 CPU solution time    3.1400000000000872E-004 s
          50 CPU solution time    3.2399999999999096E-004 s
         128 CPU solution time    6.2400000000001343E-004 s
         242 CPU solution time    7.8200000000000491E-004 s
         512 CPU solution time    9.8700000000001564E-004 s
         968 CPU solution time    1.5160000000000173E-003 s
        2048 CPU solution time    3.2309999999999839E-003 s
        4050 CPU solution time    6.2599999999999878E-003 s
        8192 CPU solution time    1.6116000000000019E-002 s
       16200 CPU solution time    3.0911000000000022E-002 s
       32768 CPU solution time    4.8121999999999998E-002 s
       65522 CPU solution time    9.5663999999999971E-002 s
      131072 CPU solution time   0.19750800000000002      s
      262088 CPU solution time   0.39769800000000011      s
      524288 CPU solution time   0.81938299999999842      s
     1048352 CPU solution time    1.6866410000000016      s
     2097152 CPU solution time    3.3837369999999964      s
     4193408 CPU solution time    6.7809060000000159      s
