           8 CPU total time      0.12649099999999999      s
          32 CPU total time       1.2609999999999844E-003 s
          50 CPU total time       1.1540000000000161E-003 s
         128 CPU total time       2.5689999999999880E-003 s
         242 CPU total time       3.0779999999999974E-003 s
         512 CPU total time       4.5359999999999845E-003 s
         968 CPU total time       7.2770000000000057E-003 s
        2048 CPU total time       1.5677999999999970E-002 s
        4050 CPU total time       3.1918000000000002E-002 s
        8192 CPU total time       9.4469999999999998E-002 s
       16200 CPU total time      0.18569100000000005      s
       32768 CPU total time      0.34915099999999999      s
       65522 CPU total time      0.73440800000000017      s
      131072 CPU total time       1.5920810000000003      s
      262088 CPU total time       3.6269990000000005      s
      524288 CPU total time       7.5085260000000016      s
     1048352 CPU total time       16.244892999999998      s
     2097152 CPU total time       36.091484000000008      s
     4193408 CPU total time       78.707932999999983      s
