           8 CPU total time       5.7600000000000012E-004 s
          32 CPU total time       4.6000000000000207E-004 s
          50 CPU total time       4.6799999999999967E-004 s
         128 CPU total time       6.1899999999999802E-004 s
         242 CPU total time       7.6299999999999979E-004 s
         512 CPU total time       1.3220000000000003E-003 s
         968 CPU total time       1.7899999999999999E-003 s
        2048 CPU total time       4.3669999999999994E-003 s
        4050 CPU total time       8.6299999999999988E-003 s
        8192 CPU total time       2.5522999999999997E-002 s
       16200 CPU total time       4.9281000000000005E-002 s
       32768 CPU total time      0.11685400000000001      s
       65522 CPU total time      0.39850500000000005      s
      131072 CPU total time      0.80320999999999998      s
      262088 CPU total time       2.0915449999999995      s
      524288 CPU total time       5.1361109999999996      s
     1048352 CPU total time       27.397607000000001      s
     2097152 CPU total time       37.085464000000002      s
     4193408 CPU total time       105.60706300000001      s
