           8 CPU analysis time    4.6500000000000014E-004 s
          32 CPU analysis time    3.5200000000000162E-004 s
          50 CPU analysis time    3.2099999999999837E-004 s
         128 CPU analysis time    4.0600000000000011E-004 s
         242 CPU analysis time    6.0499999999999443E-004 s
         512 CPU analysis time    5.4599999999999788E-004 s
         968 CPU analysis time    8.7600000000000178E-004 s
        2048 CPU analysis time    1.4479999999999979E-003 s
        4050 CPU analysis time    3.0750000000000013E-003 s
        8192 CPU analysis time    4.3330000000000035E-003 s
       16200 CPU analysis time    9.1640000000000055E-003 s
       32768 CPU analysis time    1.5578999999999954E-002 s
       65522 CPU analysis time    3.4013999999999989E-002 s
      131072 CPU analysis time    7.3724999999999929E-002 s
      262088 CPU analysis time   0.11179099999999975      s
      524288 CPU analysis time   0.24874499999999999      s
     1048352 CPU analysis time   0.52918300000000063      s
     2097152 CPU analysis time    1.0824339999999992      s
     4193408 CPU analysis time    2.0952130000000011      s
