           8 CPU total time       1.2330000000000049E-003 s
          32 CPU total time       1.0079999999999950E-003 s
          50 CPU total time       1.0369999999999963E-003 s
         128 CPU total time       1.3429999999999970E-003 s
         242 CPU total time       1.8300000000000052E-003 s
         512 CPU total time       3.2649999999999971E-003 s
         968 CPU total time       4.5270000000000032E-003 s
        2048 CPU total time       1.1452999999999991E-002 s
        4050 CPU total time       2.3137000000000005E-002 s
        8192 CPU total time       6.7766999999999994E-002 s
       16200 CPU total time      0.12917600000000001      s
       32768 CPU total time      0.29457600000000006      s
       65522 CPU total time      0.98468099999999992      s
      131072 CPU total time       2.0098940000000001      s
      262088 CPU total time       5.0812259999999991      s
      524288 CPU total time       12.122309000000000      s
     1048352 CPU total time       63.032088999999999      s
     2097152 CPU total time       88.177762000000016      s
     4193408 CPU total time       265.29294800000002      s
