           8 CPU solution time    3.6999999999999533E-004 s
          32 CPU solution time    3.4200000000000202E-004 s
          50 CPU solution time    3.2400000000000484E-004 s
         128 CPU solution time    3.9900000000000352E-004 s
         242 CPU solution time    5.2399999999999669E-004 s
         512 CPU solution time    7.5000000000000067E-004 s
         968 CPU solution time    9.1399999999999815E-004 s
        2048 CPU solution time    1.8989999999999979E-003 s
        4050 CPU solution time    3.6749999999999977E-003 s
        8192 CPU solution time    8.2969999999999988E-003 s
       16200 CPU solution time    1.4573999999999976E-002 s
       32768 CPU solution time    2.5503999999999971E-002 s
       65522 CPU solution time    5.1695000000000046E-002 s
      131072 CPU solution time   0.10582999999999920      s
      262088 CPU solution time   0.20422099999999865      s
      524288 CPU solution time   0.44307399999999930      s
     1048352 CPU solution time   0.93732900000000541      s
     2097152 CPU solution time    1.7197029999999813      s
     4193408 CPU solution time    3.5811729999999784      s
