           8 CPU analysis time    4.3599999999999889E-004 s
          32 CPU analysis time    2.6600000000000235E-004 s
          50 CPU analysis time    2.9500000000000359E-004 s
         128 CPU analysis time    3.7700000000000233E-004 s
         242 CPU analysis time    4.4999999999999901E-004 s
         512 CPU analysis time    6.9400000000000017E-004 s
         968 CPU analysis time    9.9599999999999689E-004 s
        2048 CPU analysis time    1.7249999999999904E-003 s
        4050 CPU analysis time    3.1079999999999997E-003 s
        8192 CPU analysis time    5.8779999999999943E-003 s
       16200 CPU analysis time    1.2115000000000042E-002 s
       32768 CPU analysis time    2.5465999999999933E-002 s
       65522 CPU analysis time    4.8534999999999995E-002 s
      131072 CPU analysis time   0.11242899999999967      s
      262088 CPU analysis time   0.21638400000000058      s
      524288 CPU analysis time   0.55242300000000100      s
     1048352 CPU analysis time    1.0273219999999981      s
     2097152 CPU analysis time    2.3660220000000010      s
     4193408 CPU analysis time    4.4309420000000159      s
