           8 CPU factor.  time    7.4000000000000454E-004 s
          32 CPU factor.  time    5.9700000000000031E-004 s
          50 CPU factor.  time    5.9700000000000031E-004 s
         128 CPU factor.  time    7.1799999999999642E-004 s
         242 CPU factor.  time    9.0200000000000002E-004 s
         512 CPU factor.  time    1.7810000000000048E-003 s
         968 CPU factor.  time    1.7669999999999908E-003 s
        2048 CPU factor.  time    3.4460000000000046E-003 s
        4050 CPU factor.  time    7.2909999999999919E-003 s
        8192 CPU factor.  time    1.7759999999999998E-002 s
       16200 CPU factor.  time    5.8898999999999924E-002 s
       32768 CPU factor.  time   0.13510700000000009      s
       65522 CPU factor.  time   0.26619899999999985      s
      131072 CPU factor.  time   0.57722600000000002      s
      262088 CPU factor.  time    1.3903180000000006      s
      524288 CPU factor.  time    3.5557410000000012      s
