0.000000e+00 1.000000e+21
3.300000e+03 1.000000e+21
6.600000e+03 1.000000e+21
9.900000e+03 1.000000e+21
1.320000e+04 1.000000e+21
1.650000e+04 1.000000e+21
1.980000e+04 1.000000e+21
2.310000e+04 1.000000e+21
2.640000e+04 1.000000e+21
2.970000e+04 1.000000e+21
3.300000e+04 1.000000e+21
3.630000e+04 1.000000e+21
3.960000e+04 1.000000e+21
4.290000e+04 1.000000e+21
4.620000e+04 1.000000e+21
4.950000e+04 1.000000e+21
5.280000e+04 1.000000e+21
5.610000e+04 1.000000e+21
5.940000e+04 1.000000e+21
6.270000e+04 1.000000e+21
6.600000e+04 1.000000e+21
6.930000e+04 1.000000e+21
7.260000e+04 1.000000e+21
7.590000e+04 1.000000e+21
7.920000e+04 1.000000e+21
8.250000e+04 1.000000e+21
8.580000e+04 1.000000e+21
8.910000e+04 1.000000e+21
9.240000e+04 1.000000e+21
9.570000e+04 1.000000e+21
9.900000e+04 1.000000e+21
1.023000e+05 1.000000e+21
1.056000e+05 1.000000e+21
1.089000e+05 1.000000e+21
1.122000e+05 1.000000e+21
1.155000e+05 1.000000e+21
1.188000e+05 1.000000e+21
1.221000e+05 1.000000e+21
1.254000e+05 1.000000e+21
1.287000e+05 1.000000e+21
1.320000e+05 1.000000e+21
1.353000e+05 1.000000e+21
1.386000e+05 1.000000e+21
1.419000e+05 1.000000e+21
1.452000e+05 1.000000e+21
1.485000e+05 1.000000e+21
1.518000e+05 1.000000e+21
1.551000e+05 1.000000e+21
1.584000e+05 1.000000e+21
1.617000e+05 1.000000e+21
1.650000e+05 1.000000e+21
1.683000e+05 1.000000e+21
1.716000e+05 1.000000e+21
1.749000e+05 1.000000e+21
1.782000e+05 1.000000e+21
1.815000e+05 1.000000e+21
1.848000e+05 1.000000e+21
1.881000e+05 1.000000e+21
1.914000e+05 1.000000e+21
1.947000e+05 1.000000e+21
1.980000e+05 1.000000e+21
2.013000e+05 1.000000e+21
2.046000e+05 1.000000e+21
2.079000e+05 1.000000e+21
2.112000e+05 1.000000e+21
2.145000e+05 1.000000e+21
2.178000e+05 1.000000e+21
2.211000e+05 1.000000e+21
2.244000e+05 1.000000e+21
2.277000e+05 1.000000e+21
2.310000e+05 1.000000e+21
2.343000e+05 1.000000e+21
2.376000e+05 1.000000e+21
2.409000e+05 1.000000e+21
2.442000e+05 1.000000e+21
2.475000e+05 1.000000e+21
2.508000e+05 1.000000e+21
2.541000e+05 1.000000e+21
2.574000e+05 1.000000e+21
2.607000e+05 1.000000e+21
2.640000e+05 1.000000e+21
2.673000e+05 1.000000e+21
2.706000e+05 1.000000e+21
2.739000e+05 1.000000e+21
2.772000e+05 1.000000e+21
2.805000e+05 1.000000e+21
2.838000e+05 1.000000e+21
2.871000e+05 1.000000e+21
2.904000e+05 1.000000e+21
2.937000e+05 1.000000e+21
2.970000e+05 1.000000e+21
3.003000e+05 1.000000e+21
3.036000e+05 1.000000e+21
3.069000e+05 1.000000e+21
3.102000e+05 1.000000e+21
3.135000e+05 1.000000e+21
3.168000e+05 1.000000e+21
3.201000e+05 1.000000e+21
3.234000e+05 1.000000e+21
3.267000e+05 1.000000e+21
3.300000e+05 1.000000e+25
3.333000e+05 1.000000e+25
3.366000e+05 1.000000e+25
3.399000e+05 1.000000e+25
3.432000e+05 1.000000e+25
3.465000e+05 1.000000e+25
3.498000e+05 1.000000e+25
3.531000e+05 1.000000e+25
3.564000e+05 1.000000e+25
3.597000e+05 1.000000e+25
3.630000e+05 1.000000e+25
3.663000e+05 1.000000e+25
3.696000e+05 1.000000e+25
3.729000e+05 1.000000e+25
3.762000e+05 1.000000e+25
3.795000e+05 9.784126e+24
3.828000e+05 9.029925e+24
3.861000e+05 8.207595e+24
3.894000e+05 7.349207e+24
3.927000e+05 6.483131e+24
3.960000e+05 5.645970e+24
3.993000e+05 4.866653e+24
4.026000e+05 4.176793e+24
4.059000e+05 3.585248e+24
4.092000e+05 3.082903e+24
4.125000e+05 2.660986e+24
4.158000e+05 2.318684e+24
4.191000e+05 2.031210e+24
4.224000e+05 1.788992e+24
4.257000e+05 1.586284e+24
4.290000e+05 1.416070e+24
4.323000e+05 1.269730e+24
4.356000e+05 1.143202e+24
4.389000e+05 1.035287e+24
4.422000e+05 9.408767e+23
4.455000e+05 8.574888e+23
4.488000e+05 7.838027e+23
4.521000e+05 7.187240e+23
4.554000e+05 6.599964e+23
4.587000e+05 6.066730e+23
4.620000e+05 5.584768e+23
4.653000e+05 5.142761e+23
4.686000e+05 4.733554e+23
4.719000e+05 4.353972e+23
4.752000e+05 4.003557e+23
4.785000e+05 3.676282e+23
4.818000e+05 3.370892e+23
4.851000e+05 3.088833e+23
4.884000e+05 2.828893e+23
4.917000e+05 2.589270e+23
4.950000e+05 2.369618e+23
4.983000e+05 2.172820e+23
5.016000e+05 1.994551e+23
5.049000e+05 1.833907e+23
5.082000e+05 1.691016e+23
5.115000e+05 1.564985e+23
5.148000e+05 1.453049e+23
5.181000e+05 1.354219e+23
5.214000e+05 1.269376e+23
5.247000e+05 1.196309e+23
5.280000e+05 1.134329e+23
5.313000e+05 1.083908e+23
5.346000e+05 1.046564e+23
5.379000e+05 1.021850e+23
5.412000e+05 1.011490e+23
5.445000e+05 1.020764e+23
5.478000e+05 1.053838e+23
5.511000e+05 1.116698e+23
5.544000e+05 1.221097e+23
5.577000e+05 1.391186e+23
5.610000e+05 1.637886e+23
5.643000e+05 1.974307e+23
5.676000e+05 2.407146e+23
5.709000e+05 2.906855e+23
5.742000e+05 3.437332e+23
5.775000e+05 3.970323e+23
5.808000e+05 4.473457e+23
5.841000e+05 4.931419e+23
5.874000e+05 5.326503e+23
5.907000e+05 5.637962e+23
5.940000e+05 5.853271e+23
5.973000e+05 5.975860e+23
6.006000e+05 6.007477e+23
6.039000e+05 5.943159e+23
6.072000e+05 5.808530e+23
6.105000e+05 5.621227e+23
6.138000e+05 5.396471e+23
6.171000e+05 5.150992e+23
6.204000e+05 4.900945e+23
6.237000e+05 4.655619e+23
6.270000e+05 4.423827e+23
6.303000e+05 4.209767e+23
6.336000e+05 4.015745e+23
6.369000e+05 3.844207e+23
6.402000e+05 3.699164e+23
6.435000e+05 3.577188e+23
6.468000e+05 3.477863e+23
6.501000e+05 3.402694e+23
6.534000e+05 3.350320e+23
6.567000e+05 3.318450e+23
6.600000e+05 3.306684e+23
